107.71,14.178,50.733,109.47,0.71988,117.74,39.455,0.48094,17.154,4.2003,6.0566,71.119,20.222,12.505,19.324,2.2536,3.5278,6.6339,12.137,8.0071,1.8288,9.8742,8.3585,0.79535,59.992,54.219,138.6,54.298,21.3,37.074,59.989,56.7,1.6179,87.877,45.963,34.066,25.53,6.1693,48.495,10.355,22.079,153.86,55.807,121.33,15.507,36.353,2.0248,75.951
9.6319,56.236,100.14,67.621,44.915,1.4405,70.632,17.617,23.393,26.09,0.090002,16.747,113.95,37.081,27.958,31.324,31.729,102.34,4.5923,43.868,26.299,3.1134,27.279,31.257,12.597,2.3582,26.238,1.0455,3.8284,48.382,38.677,30.91,47.585,50.887,13.007,7.2954,4.0319,28.243,35.673,91.625,2.2667,25.15,12.891,81.593,8.2725,14.214,117.74,5.0318
92.607,84.228,3.4279,109.07,75.205,48.33,26.514,124.21,46.163,23.584,57.042,62.549,111.4,111.08,63.604,58.057,64.99,93.603,100.42,74.443,77.686,102.94,20.752,6.3968,15.362,31.788,25.576,41.749,1.4556,99.678,16.885,25.791,69.404,98.779,142.59,84.404,166.06,68.291,105.21,44.502,69.873,98.858,10.811,119.07,9.6391,75.733,133.68,38.662
67.139,112.04,87.509,141.3,15.791,20.42,113.86,93.135,64.366,80.225,145.81,49.131,21.964,55.108,46.163,117.82,91.846,86.748,79.17,24.678,72.471,47.021,11.866,46.357,89.951,25.576,148.33,86.924,23.174,48.877,34.366,81.982,132.43,43.897,78.936,95.361,101.81,62.841,10.733,42.725,79.912,40.107,3.1935,25.928,146.34,1.5729,98.779,8.7411
88.271,45.166,42.237,52.099,16.435,106.08,86.377,6.6898,11.143,32.608,5.245,37.236,121.12,86.748,61.045,85.498,19.014,109.6,21.534,75.147,20.596,60.557,1.3579,101.51,151.57,159.05,153.08,38.467,27.685,13.838,72.471,105.21,113.53,10.459,105.34,47.451,25.83,132.41,73.174,48.662,158.94,90.771,57.764,95.713,79.912,95.127,131.88,30.303
42.217,104.15,148.62,94.717,23.487,92.217,53.701,55.107,152.08,66.26,70.908,75.127,22.08,62.842,16.221,70.459,65.401,45.263,79.365,17.725,113.53,81.865,48.194,87.158,9.5802,98.291,3.721,45.596,1.8662,38.233,35.479,73.487,35.889,27.725,84.638,167.96,102.63,37.236,133.31,76.201,133.1,55.654,8.5452,65.361,37.96,6.9829,138.23,106.65
91.845,101.94,5.3622,107.67,72.627,68.506,54.345,17.998,114.99,35.069,72.471,128.88,86.22,70.967,34.209,67.412,92.998,101.1,69.58,44.776,113.41,66.553,112.06,6.6898,88.526,119.27,20.44,46.611,19.483,33.193,82.178,89.151,11.143,75.732,32.432,37.51,46.632,11.162,126.24,134.19,75.947,119.95,16.651,71.983,25.401,1.612,34.268,94.58
64.931,86.162,73.272,36.533,71.631,95.713,119.15,93.682,118.04,78.135,15.615,63.799,42.861,11.514,22.12,34.659,90.967,52.178,74.853,21.787,1.1623,59.814,37.842,166.01,158.88,50.947,3.4279,115.81,145.26,151.67,8.3503,43.252,89.619,99.15,84.228,64.111,134.6,38.623,59.619,16.866,12.647,134.52,43.506,61.65,167.96,24.737,29.502,29.971
150.36,58.897,29.17,20.655,46.084,48.877,16.377,55.01,11.709,70.752,0.94727,102.98,118.06,42.003,47.021,98.291,8.3503,66.553,88.33,21.709,130.52,102.63,81.865,79.912,48.135,117.92,37.354,118.19,80.615,105.44,19.756,15.382,44.561,148.58,118.1,101.75,131.05,28.096,57.041,139.64,59.658,114.11,13.058,35.771,77.197,4.3071,89.111,54.345
50.303,109.95,99.404,113.02,42.217,78.663,111.18,15.791,9.9318,45.655,59.814,169.78,77.861,40.264,31.436,128.66,102.2,62.549,36.163,8.8187,127.26,78.936,138.95,4.834,100.75,45.088,128.84,32.842,54.053,57.51,112.04,90.771,26.045,42.041,17.901,74.443,93.994,31.378,15.088,66.553,94.736,89.541,1.8662,3.1349,135.5,40.732,57.452,120.48
34.424,76.905,106.63,118.04,21.943,60.693,94.736,4.834,51.299,45.713,33.585,20.752,84.404,173.49,16.085,108.86,23.995,150.19,86.26,49.952,70.752,46.846,116.46,31.221,3.8382,77.119,132.1,15.577,48.877,93.311,1.3383,83.837,109.83,91.397,8.6819,70.46,51.65,160.75,101.51,113,61.787,29.736,96.455,59.62,25.049,42.452,55.888,79.405
124.66,156.79,84.306,63.643,143.08,8.0573,3.6038,26.045,85.401,64.717,128.66,62.256,43.037,90.576,106.01,1.8467,77.705,7.9982,46.142,24.073,31.377,106.63,9.0528,18.369,22.12,21.71,28.975,90.966,55.01,38.994,16.006,164.38,53.662,80.459,78.936,28.603,113.41,96.377,76.475,126.71,115.91,63.956,27.1,75.146,158.88,112.59,49.346,100.11
109.89,110.21,58.193,55.713,19.17,42.725,21.748,87.471,8.6434,99.951,100.52,1.8662,9.5023,31.377,70.342,23.565,5.0105,100.01,52.178,124.19,86.749,51.416,15.909,17.94,27.393,61.572,40.283,125.63,92.138,99.267,85.401,42.198,43.897,85.166,76.377,44.443,67.236,75.576,143.08,37.53,82.763,101.51,43.252,152.08,42.041,32.119,86.924,113.19
39.287,96.182,164.21,124.42,15.577,42.003,0.96682,86.749,8.135,51.885,119.58,71.631,42.08,32.198,63.233,84.306,9.5802,76.475,119.56,3.6038,79.6,102.2,31.006,15.869,70.361,94.834,64.6,89.384,33.585,68.291,52.393,48.194,15.088,92.217,88.506,99.678,101.75,8.0573,155.48,44.092,81.885,60.166,86.26,27.725,64.366,89.151,127,78.369
159.07,90.733,61.65,113,1.8662,132.98,74.268,3.5452,86.67,14.932,9.2286,93.526,28.975,48.018,45.244,43.252,48.369,70.752,20.44,23.292,10.323,30.576,72.939,25.42,74.795,121.05,149.5,88.349,43.506,50.128,69.385,59.815,155.22,104.15,83.252,34.424,62.841,20.42,67.471,47.334,60.557,169.78,119.05,155.3,24.404,71.221,8.448,132.57
84.053,83.056,131.69,84.306,48.447,1.4556,85.831,27.725,24.678,42.452,8.5452,123.66,128.7,82.784,33.135,97.002,55.381,146.63,146.92,66.846,68.232,42.686,58.193,130.46,80.615,9.0528,132.57,4.7761,73.487,67.314,106.08,55.987,60.908,99.697,24.482,17.081,22.764,57.686,41.26,101.1,6.5922,83.252,21.71,110.32,20.362,50.537,121.53,53.662
163.13,140.63,5.626,136.88,95.625,91.875,28.126,148.13,54.376,43.126,61.876,65.626,114.38,121.88,73.126,76.876,103.13,133.13,170.63,144.38,80.626,155.63,31.876,9.3759,20.626,39.376,50.626,46.876,1.876,110.63,24.376,35.626,129.38,159.38,174.38,125.63,178.13,118.13,106.88,58.126,84.376,99.375,16.876,166.88,13.126,88.126,151.88,69.376
103.13,144.38,163.13,170.63,20.626,31.876,166.88,95.625,73.126,99.375,148.13,80.626,24.376,61.876,54.376,178.13,106.88,118.13,125.63,35.626,76.876,84.376,16.876,88.126,114.38,50.626,155.63,129.38,39.376,65.626,43.126,136.88,133.13,58.126,110.63,174.38,140.63,121.88,13.126,46.876,91.875,69.376,5.626,28.126,151.88,1.876,159.38,9.3759
129.38,69.376,46.876,103.13,31.876,133.13,114.38,9.3759,13.126,39.376,5.626,58.126,148.13,118.13,88.126,159.38,20.626,163.13,28.126,84.376,35.626,99.375,1.876,144.38,155.63,166.88,178.13,73.126,50.626,24.376,76.876,106.88,140.63,16.876,125.63,80.626,43.126,170.63,110.63,61.876,174.38,121.88,65.626,151.88,91.875,95.625,136.88,54.376
61.876,148.13,166.88,114.38,24.376,133.13,88.126,106.88,163.13,110.63,99.375,91.875,35.626,73.126,20.626,121.88,69.376,84.376,118.13,28.126,140.63,155.63,65.626,159.38,16.876,103.13,5.626,54.376,1.876,50.626,39.376,80.626,46.876,31.876,151.88,170.63,174.38,58.126,136.88,95.625,144.38,76.876,13.126,129.38,43.126,9.3759,178.13,125.63
178.13,136.88,5.626,118.13,125.63,114.38,99.375,35.626,140.63,39.376,76.876,155.63,151.88,80.626,58.126,110.63,166.88,163.13,106.88,65.626,148.13,88.126,159.38,9.3759,91.875,129.38,24.376,69.376,28.126,61.876,84.376,95.625,13.126,103.13,50.626,43.126,46.876,16.876,174.38,170.63,144.38,133.13,20.626,73.126,31.876,1.876,54.376,121.88
114.38,95.625,76.876,54.376,84.376,151.88,155.63,99.375,148.13,118.13,24.376,88.126,61.876,16.876,28.126,39.376,129.38,73.126,136.88,43.126,1.876,91.875,46.876,166.88,163.13,69.376,5.626,125.63,159.38,174.38,9.3759,80.626,106.88,133.13,140.63,121.88,144.38,65.626,103.13,20.626,13.126,178.13,50.626,110.63,170.63,31.876,35.626,58.126
166.88,69.376,54.376,28.126,73.126,65.626,24.376,80.626,20.626,118.13,1.876,106.88,144.38,43.126,84.376,103.13,9.3759,88.126,125.63,35.626,151.88,174.38,155.63,91.875,58.126,140.63,46.876,170.63,121.88,114.38,31.876,16.876,50.626,159.38,163.13,129.38,133.13,39.376,110.63,148.13,76.876,178.13,13.126,61.876,95.625,5.626,136.88,99.375
95.625,151.88,163.13,133.13,61.876,84.376,129.38,20.626,16.876,46.876,91.875,178.13,125.63,58.126,54.376,159.38,170.63,114.38,43.126,13.126,155.63,110.63,174.38,9.3759,106.88,50.626,148.13,35.626,76.876,73.126,144.38,121.88,39.376,65.626,24.376,118.13,103.13,31.876,28.126,88.126,166.88,99.375,1.876,5.626,140.63,80.626,69.376,136.88
46.876,84.376,114.38,148.13,39.376,103.13,166.88,9.3759,95.625,58.126,35.626,31.876,125.63,178.13,16.876,133.13,24.376,170.63,136.88,61.876,118.13,76.876,140.63,43.126,5.626,99.375,151.88,20.626,65.626,121.88,1.876,159.38,129.38,91.875,13.126,73.126,80.626,174.38,144.38,163.13,106.88,54.376,155.63,69.376,28.126,50.626,110.63,88.126
129.38,178.13,166.88,91.875,170.63,9.3759,5.626,39.376,103.13,88.126,159.38,95.625,73.126,99.375,121.88,1.876,136.88,13.126,84.376,31.876,50.626,114.38,16.876,35.626,28.126,24.376,43.126,151.88,80.626,61.876,20.626,174.38,65.626,144.38,110.63,54.376,148.13,133.13,76.876,140.63,155.63,69.376,46.876,106.88,163.13,118.13,58.126,125.63
174.38,114.38,110.63,65.626,24.376,46.876,31.876,99.375,9.3759,166.88,136.88,1.876,13.126,50.626,91.875,35.626,5.626,144.38,73.126,151.88,88.126,84.376,16.876,20.626,28.126,121.88,61.876,155.63,159.38,178.13,103.13,54.376,58.126,106.88,148.13,69.376,95.625,133.13,170.63,39.376,140.63,118.13,80.626,163.13,76.876,43.126,129.38,125.63
50.626,125.63,178.13,174.38,20.626,43.126,1.876,88.126,13.126,61.876,148.13,84.376,58.126,39.376,69.376,166.88,16.876,76.876,144.38,5.626,106.88,170.63,46.876,24.376,103.13,155.63,91.875,151.88,35.626,118.13,54.376,65.626,28.126,133.13,99.375,110.63,129.38,9.3759,163.13,80.626,121.88,114.38,136.88,31.876,73.126,95.625,159.38,140.63
170.63,106.88,110.63,163.13,1.876,166.88,84.376,5.626,133.13,20.626,16.876,114.38,43.126,61.876,76.876,80.626,73.126,118.13,24.376,28.126,13.126,58.126,144.38,35.626,129.38,125.63,151.88,155.63,50.626,54.376,91.875,65.626,159.38,148.13,103.13,46.876,121.88,31.876,88.126,69.376,99.375,178.13,136.88,174.38,39.376,95.625,9.3759,140.63
106.88,151.88,174.38,166.88,76.876,1.876,88.126,31.876,35.626,50.626,13.126,125.63,129.38,91.875,54.376,144.38,99.375,170.63,159.38,69.376,95.625,58.126,110.63,136.88,121.88,16.876,140.63,5.626,80.626,114.38,133.13,73.126,118.13,155.63,43.126,20.626,39.376,61.876,46.876,163.13,9.3759,103.13,24.376,148.13,28.126,84.376,178.13,65.626
4.1224,2.1845,23.964,20.669,17.672,93.116,30.7,37.246,11.016,154.16,0.22794,6.8207,35.088,14.62,54.525,63.133,1.403,18.575,79.996,7.8972,11.328,6.8646,4.2225,36.313,21.878,53.972,124.21,2.7703,32.79,1.7562,35.561,58.94,14.491,56.213,31.559,6.9472,88.064,0.42569,70.015,70.796,24.399,3.8925,20.833,48.867,45.483,65.877,29.091,27.947
69.192,69.567,2.7956,13.702,23.321,42.873,103.22,0.22957,29.767,21.142,4.7535,14.94,6.4625,48.233,16.974,1.4124,18.09,1.3361,23.818,80.418,14.709,15.813,33.009,9.7398,85.652,134.61,5.0958,5.194,76.964,7.8972,23.766,44.206,38.82,65.965,2.8435,8.6,53.663,43.633,38.175,84.576,60.632,28.585,0.77567,7.7252,21.345,57.162,22.117,22.501
128.05,62.187,54.686,5.9849,0.70135,5.6726,54.589,72.654,14.351,101.17,41.407,26.411,132.79,0.72183,0.71399,48.395,34.611,0.84047,110.37,1.2718,12.337,14.266,23.27,20.397,26.766,8.0743,16.972,4.7061,36.348,15.533,27.282,58.249,67.626,7.1954,21.977,116.95,7.3246,22.917,21.589,52.441,39.82,89.133,44.708,17.251,31.961,0.56037,12.979,17.017
22.671,20.583,34.319,86.396,56.044,0.90647,84.555,4.9585,9.3162,13.819,40.231,45.525,10.084,1.2841,1.0309,33.405,10.635,16.871,51.936,18.991,75.188,24.393,94.227,3.8361,21.383,80.259,4.1843,53.818,18.496,3.3612,44.171,0.1252,12.165,30.378,48.699,6.745,38.846,64.101,34.098,78.226,7.289,53.787,17.657,66.901,1.8515,34.13,40.614,63.773
24.221,8.9226,0.79658,2.2489,14.459,49.965,26.486,66.328,58.754,64.68,6.1975,5.8824,9.6311,40.877,52.622,18.887,20.412,75.001,46.766,29.234,6.4544,26.007,140.07,49.84,13.985,42.962,0.30457,67.371,49.691,16.565,35.473,26.18,7.8972,5.3661,73.436,12.311,5.9849,19.947,13.273,4.9613,10.891,20.831,6.1753,60.933,3.0152,17.479,52.327,67.178
77.87,61.037,97.906,70.31,14.096,35.747,0.31926,30.093,84.283,18.59,28.482,9.4181,43.322,15.669,66.294,67.464,13.165,25.411,61.121,36.236,3.1391,49.219,1.1988,75.34,31.691,47.239,13.848,3.7993,30.132,4.7113,10.033,1.8079,14.947,50.709,30.628,57.595,11.081,11.474,8.5107,3.2939,84.984,12.125,3.2133,43.623,0.26181,7.0508,74.016,73.851
21.985,41.697,39.094,1.2482,5.9289,14.381,0.70381,83.583,35.592,1.0986,28.324,73.177,6.837,38.474,26.755,2.6533,21.399,72.536,101.23,83.52,14.177,35.192,18.538,75.023,116.96,0.90629,15.847,13.143,0.87897,29.669,13.506,1.4728,34.124,22.52,30.093,71.081,62.904,10.326,29.457,5.6727,10.973,74.023,80.371,24.578,14.113,28.038,13.501,54.21
50.756,8.1499,15.493,12.651,54.589,48.41,35.131,31.078,2.9315,70.871,18.447,22.542,10.838,65.789,23.366,16.683,0.87654,40.171,91.651,8.1159,0.69522,27.188,10.635,25.136,75.581,117.22,2.6935,84.743,62.282,23.245,44.608,65.198,5.3441,32.311,82.868,3.0497,46.12,31.051,0.77461,23.276,0.8819,13.335,4.9307,16.655,36.389,37.026,3.4424,91.82
68.326,24.856,12.371,63.334,79.026,0.63403,14.881,16.607,55.397,12.612,28.542,96.194,32.727,3.5963,120.07,1.4208,56.612,22.079,47.255,2.0708,10.357,58.223,8.3734,12.299,28.94,19.112,16.565,17.579,0.78925,35.28,4.6545,40.11,27.834,140.6,34.946,21.399,6.3039,61.075,14.184,75.27,4.1345,39.493,0.27718,62.489,72.066,2.0153,49.239,29.961
6.7975,7.4473,19.357,10.558,31.551,48.227,25.651,84.762,32.14,25.31,40.453,65.601,35.807,8.3306,26.693,80.348,15.621,13.204,24.172,61.116,6.969,0.80977,1.8274,85.487,46.739,4.9036,33.108,25.805,65.286,57.824,1.0427,0.33841,54.253,37.403,17.794,0.78008,87.993,4.8926,86.215,36.374,22.317,109.33,36.049,118.94,1.0788,20.433,2.1887,46.239
3.0557,46.429,7.5437,17.448,29.178,72.079,14.708,7.2507,55.459,21.877,61.919,5.0891,28.862,77.109,64.435,93.678,0.16488,1.5821,0.14287,13.695,5.7581,44.701,4.225,33.713,26.522,13.46,20.156,49.101,20.536,6.9799,49.851,133.75,19.002,19.01,42.426,11.669,71.233,9.1327,3.0664,15.359,24.846,74.677,75.183,18.14,41.711,12.136,47.443,65.409
23.46,23.802,12.761,5.1599,3.7327,9.9572,2.7348,33.979,5.1035,86.099,52.199,69.178,18.496,47.977,27.397,56.316,99.942,54.918,0.92414,26.975,16.356,6.1382,12.499,28.647,44.004,59.037,0.54673,27.849,2.4341,78.925,97.15,16.152,3.938,19.222,21.712,0.27351,48.258,23.36,20.745,11.208,23.436,30.68,17.614,68.274,66.35,17.405,19.362,79.765
4.8308,15.269,69.426,8.0877,146.84,1.1438,11.406,8.0606,2.9809,44.123,31.86,39.82,60.61,0.76102,54.491,67.004,4.2627,24.695,14.315,36.242,152.14,80.13,16.595,7.249,16.386,53.218,25.463,120.07,10.185,108.05,0.70524,40.631,102.97,24.679,11.248,0.87414,6.7984,63.796,2.9871,2.8862,64.864,33.077,7.5124,15.221,20.15,20.156,89.208,29.198
5.1822,23.428,2.8343,0.57421,15.286,2.3802,25.409,38.186,6.2494,38.442,11.295,6.9635,10.722,27.398,15.709,19.461,5.7441,95.923,14.401,40.398,48.949,82.375,1.3416,100.92,109.98,3.5578,105.54,5.2301,22.952,45.458,76.77,36.809,16.879,18.746,29.792,22.85,5.9928,1.7078,21.828,31.688,37.333,68.311,49.875,28.843,15.659,55.165,9.9446,46.242
131.88,23.292,74.209,79.366,130.5,100.44,49.952,38.447,25.791,162.63,21.787,12.354,46.143,93.564,60.166,90.459,1.7489,37.939,111.3,32.959,98.858,31.377,8.2717,43.037,110.54,148.04,140.28,4.8347,33.135,24.073,43.213,99.267,81.826,125.5,91.806,13.076,119.07,8.155,89.619,81.885,86.748,9.5802,44.443,76.905,69.307,97.295,96.299,72.509
80.029,148.41,3.7796,77.373,43.897,87.569,116.57,21.943,73.271,49.502,152.08,18.155,8.2717,149.37,25.069,27.1,35.44,8.5457,69.287,111.88,156.88,79.892,90.537,44.521,122.72,138.95,69.873,38.35,121.12,32.959,25.635,48.779,65.381,86.748,10.108,15.577,56.612,97.412,45.244,128.88,157.31,49.893,0.96682,67.412,81.963,57.764,73.213,36.612
141.3,62.842,76.084,44.19,13.448,8.6434,98.877,78.369,18.369,136.79,81.123,101.42,140.09,1.3579,68.448,63.643,70.693,8.9554,124.66,3.4865,56.396,80.556,72.061,103.06,38.35,70.459,60.342,15.577,42.041,38.233,34.014,91.67,82.178,46.045,22.685,138.6,100.44,51.163,62.803,77.451,166.2,155.58,72.745,29.053,74.834,17.901,27.686,44.151
145.09,48.193,94.131,162.63,69.873,1.3383,95.498,95.186,35.771,34.014,40.655,58.272,26.162,4.2485,10.987,45.167,23.741,77.119,151.08,107.24,98.877,75.537,99.404,122.72,25.342,140.09,8.5457,87.568,25.733,24.815,48.741,11.924,43.252,153.49,52.53,58.857,70.361,107.96,53.662,90.478,99.951,65.361,37.666,101.94,7.7247,66.866,58.193,65.83
59.62,122.35,76.377,4.0727,19.014,81.299,72.647,68.467,125.34,65.361,118.97,29.717,13.799,44.092,73.213,58.486,130.63,86.749,63.233,112.26,29.502,75.654,166.01,62.138,28.565,84.17,1.0059,106.03,63.604,42.979,83.056,58.447,28.076,9.3656,82.94,13.584,8.8387,83.252,22.354,43.291,116.16,117.63,45.596,114.7,96.455,21.241,79.736,70.869
159.05,90.147,110.58,127.35,38.662,36.123,4.3658,74.073,87.002,39.658,73.897,39.307,46.729,60.166,155.22,74.443,25.791,39.99,102.94,48.995,100.42,92.647,22.999,91.553,70.752,55.986,40.284,6.6308,31.788,50.244,87.549,173.47,21.416,82.51,140.01,71.807,16.885,73.427,62.842,11.709,108.78,68.467,10.635,135.09,1.3188,8.155,102.98,97.119
35.771,85.166,121.06,1.788,81.299,125.5,67.471,86.279,35.967,11.709,73.487,108.08,24.307,50.596,50.362,7.2759,97.823,98.076,119.97,116.2,41.24,37.96,93.662,146.98,123.39,3.7796,89.483,14.503,28.096,98.213,24.463,10.87,57.47,28.076,70.46,111.87,80.517,66.084,51.416,108.9,23.409,89.951,90.771,60.498,54.19,42.725,15.615,121.03
52.393,34.014,114.4,34.698,116.46,87.685,86.474,40.869,31.26,144.76,53.662,58.486,94.58,91.533,83.077,84.287,84.053,132.98,135.36,8.9554,13.33,29.326,68.056,28.389,91.845,123.66,15.206,142.72,122.02,106.26,63.916,88.155,20.518,50.85,83.741,5.3224,59.033,58.447,24.756,72.08,1.045,31.221,67.608,27.1,81.24,46.163,5.245,106.2
85.186,113.62,107.96,76.963,128.58,60.771,15.362,31.26,100.34,21.241,36.533,108.64,80.556,38.35,162.35,4.1313,65.479,60.557,56.006,10.459,76.475,62.803,160.75,18.74,40.264,40.772,42.979,17.764,1.8467,72.061,26.279,124.21,92.139,148.33,134.19,76.084,14.073,87.509,90.772,83.056,56.69,77.373,8.8387,82.177,106.44,8.4084,77.49,52.295
7.862,12.998,20.42,27.393,97.705,98.506,84.913,85.655,68.564,89.99,94.717,93.994,98.213,53.31,30.147,135.32,45.44,55.107,110.5,119.74,15.557,1.0646,25.049,101.32,71.221,52.295,36.533,130.38,102.74,104.74,9.0921,32.393,65.928,46.632,43.799,24.932,143.17,36.123,119.95,68.467,85.693,112.86,46.142,128.29,20.694,115.38,2.959,68.292
4.1313,94.834,21.943,28.389,36.377,109.83,27.685,36.631,79.463,77.784,108.08,5.6154,36.943,83.174,66.514,123.19,15.733,50.596,1.5143,101.12,110.54,138.43,16.221,61.065,27.979,76.006,92.138,58.193,85.713,60.908,97.666,162.53,62.9,28.076,66.768,28.721,151.96,9.2289,42.041,98.291,64.463,125.77,84.913,40.498,114.4,16.885,111.08,75.654
52.374,46.632,26.065,21.534,32.568,106.2,3.0176,120.81,6.2015,116.42,61.866,72.979,104.44,131.59,27.685,83.174,107.8,117.16,17.725,41.104,62.803,11.553,16.436,46.611,76.806,138.23,1.8076,72.256,77.861,124.21,100.28,103.37,53.994,21.71,67.237,26.162,60.166,106.79,23.994,82.763,68.174,51.67,31.904,94.99,95.069,42.842,97.823,102.1
22.08,28.74,84.365,70.576,151.57,36.572,14.6,10.049,31.787,98.506,34.366,123.31,84.326,1.5534,80.478,96.006,58.447,87.802,25.928,89.209,153.74,130.38,35.4,23.994,68.389,61.553,66.065,162.35,75.205,128.06,67.608,45.889,113.62,57.783,71.983,4.9317,11.866,83.896,57.334,4.5416,68.428,96.221,14.717,41.749,101.81,30.714,150.24,112.12
8.155,54.854,38.858,55.029,27.686,9.9318,84.111,146.63,66.651,105.44,14.854,44.561,15.362,58.447,35.069,169.83,42.412,141.67,65.83,65.732,55.283,105.44,1.8662,108.86,133.64,5.4208,116.46,100.4,115.97,46.924,95.713,69.287,22.822,46.143,92.256,129.03,17.432,54.619,42.764,112.67,39.385,115.05,57.686,74.834,31.983,65.381,10.049,80.713
