52.031,63.484,30.487,35.301,42.061,24.402,23.087,8.2697,71.157,24.282,50.164,17.178,98.622,9.1072,17.394,1.4904,4.8694,17.787,78.816,1.0892,12.4,1.8114,52.781,28.369,4.6822,2.6522,24.282,54.548,75.053,10.751
6.287,26.907,41.119,27.35,109.66,90.122,56.079,0.38721,33.382,34.557,2.8113,17.88,23.727,55.632,13.406,0.43306,72.462,26.224,1.1222,9.9664,24.587,30.319,21.803,62.977,32.615,66.457,54.194,24.984,0.91963,75.594
31.194,22.07,112.29,5.4346,37.542,67.49,11.057,85.181,11.782,23.252,30.011,57.312,8.1946,67.087,17.457,7.882,18.085,0.30724,105.54,21.987,79.967,77.562,38.281,85.362,0.39047,1.6422,32.489,46.734,1.903,4.6545
30.897,3.5597,1.1108,1.1956,10.644,14.322,50.569,9.9693,128.45,44.494,32.959,65.963,40.469,10.016,4.4568,23.454,4.4369,75.888,3.1697,38.037,43.557,53.694,15.642,21.045,6.6947,89.062,30.282,39.401,6.782,89.951
67.664,18.282,5.5097,0.41973,37.969,25.617,120.15,11.71,32.419,13.895,89.705,13.332,89.994,116,79.724,9.4379,72.909,39.332,29.462,9.1329,9.9447,10.226,42.657,75.15,1.9697,2.0197,33.881,4.1339,21.867,1.5822
5.6613,19.869,4.4137,64.969,0.96891,58.955,87.295,25.886,62.202,34.662,40.714,6.4695,36.952,30.139,56.719,18.085,52.486,90.334,13.8,0.2447,3.4446,47.928,59.524,66.457,49.975,1.7072,26.32,0.34968,58.167,62.532
14.095,62.448,4.3797,56.873,60.828,3.8822,3.2946,12.692,6.4696,92.934,31.075,16.721,5.1197,50.659,23.389,23.157,23.145,139.17,2.8447,110.94,61.556,63.313,110.75,44.314,44.987,8.3745,22.555,0.78474,0.26052,25.074
51.301,4.5947,24.806,61.864,92.423,53.302,71.395,68.682,18.138,24.814,20.774,51.799,7.7195,57.352,0.54474,6.0528,25.882,77.971,0.54641,2.1272,16.774,34.319,42.667,139.26,39.877,46.448,1.2497,21.739,5.6067,5.7488
32.419,4.0244,22.601,31.309,1.9489,69.989,62.053,35.922,0.64204,107.69,17.9,12.212,51.553,122.46,11.013,5.4987,55.977,7.5872,17.899,60.971,17.244,68.819,6.8404,64.054,15.804,1.2272,1.2197,53.594,26.719,60.619
20.655,44.2,3.8147,14.175,3.7197,78.207,36.824,109.62,1.4806,27.494,9.1604,15.917,71.734,7.6566,53.869,58.782,40.677,31.633,5.7989,5.7721,13.251,6.5822,81.962,27.057,62.082,2.3171,50.279,19.924,10.609,10.515
5.4569,46.947,43.218,64.682,50.644,1.4906,18.681,81.74,45.972,63.744,85.517,17.743,21.921,29.869,5.3147,17.394,6.5371,8.3446,33.994,27.514,12.644,24.814,17.999,25.782,17.089,6.1997,0.24891,37.328,8.911,55.526
26.775,2.976,15.525,118.82,107.67,16.775,14.126,141.62,66.625,11.725,111.62,97.125,70.875,68.125,129.38,104.67,41.325,70.525,96.525,27.625,132.52,8.0257,40.825,68.175,98.175,37.125,95.675,54.375,80.925,58.276
67.425,5.6252,37.375,25.125,112.62,66.875,18.975,2.5757,92.625,54.626,24.526,37.825,16.275,137.48,149.62,135.98,56.025,103.53,67.375,51.975,11.375,52.925,89.975,23.075,104.53,151.73,50.925,108.62,106.43,91.125
70.875,83.425,107.67,84.875,51.975,103.12,100.83,158.17,38.675,42.376,65.625,28.975,84.825,17.775,104.12,82.875,55.275,30.225,56.925,82.925,103.53,155.03,14.376,64.525,22.825,7.1255,18.026,2.976,87.075,36.225
69.375,141.07,63.075,43.225,44.275,27.625,60.225,70.875,129.38,41.626,143.33,41.225,116.03,109.27,18.975,8.125,7.1255,62.775,109.97,1.6751,57.225,108.62,166.67,113.47,93.625,17.676,39.375,105.58,76.325,13.725
8.0257,39.376,57.375,96.525,119.62,102.02,116.03,2.5757,57.225,109.13,33.725,97.525,24.976,107.67,17.875,25.925,161.02,74.925,22.425,11.725,113.47,121.27,56.875,102.13,78.275,81.375,83.375,45.425,7.875,76.875
53.475,147.12,149.73,46.575,83.425,73.625,22.875,86.625,47.125,42.275,72.025,110.92,8.6259,98.175,55.125,12.126,47.176,18.376,119.47,101.48,129.67,108.23,46.875,100.43,2.1254,32.826,41.475,133.53,22.825,16.425
88.275,71.175,1.6251,71.675,91.225,45.225,67.425,20.625,140.12,98.875,42.075,74.675,69.375,54.626,8.6251,82.775,6.8255,77.175,38.026,46.575,113.63,97.625,21.825,97.125,44.626,144.43,121.12,41.475,16.275,105.82
109.72,43.875,25.426,25.125,50.625,56.925,147.12,36.975,49.875,14.626,91.225,88.875,98.175,131.32,101.77,51.475,85.775,81.375,84.175,17.676,119.33,26.675,73.125,109.97,7.8757,40.375,47.275,35.426,77.175,2.8759
30.875,23.375,15.575,70.875,58.075,121.98,88.775,62.125,65.475,77.025,116.33,25.875,54.075,38.475,103.12,47.176,89.975,138.98,118.27,4.8751,10.875,66.875,96.525,128.63,56.575,20.475,121.48,2.3255,71.225,83.375
76.875,68.125,8.4758,92.225,104.28,25.876,11.625,58.575,77.625,129.67,45.476,20.475,20.476,53.325,42.525,35.625,60.375,163.72,56.875,141.62,82.075,71.675,112.62,98.475,93.075,23.925,71.225,47.025,2.2255,60.175
75.075,91.875,33.075,137.48,100.83,91.375,80.825,111.38,37.525,48.026,95.875,66.126,24.375,80.025,32.625,14.525,103.53,82.075,2.976,18.225,47.925,121.12,77.575,141.62,104.02,56.875,8.3258,25.575,8.6251,68.975
92.625,6.5254,33.075,56.925,23.375,107.67,106.38,79.825,2.0253,137.48,119.33,13.825,63.125,144.08,50.826,11.375,56.925,26.776,97.625,85.075,33.375,75.075,58.625,67.425,41.225,73.575,24.375,128.63,106.87,80.825
95.325,56.425,76.275,50.025,44.625,109.13,88.375,111.47,88.775,31.125,28.925,45.476,116.33,9.3752,82.875,130.62,44.375,61.225,31.626,38.475,113.57,8.7759,86.276,108.23,112.88,2.7258,104.02,51.975,15.525,18.026
7.2756,104.33,136.47,73.225,82.125,89.375,22.875,83.125,119.93,109.27,119.33,96.775,23.075,119.47,24.526,18.975,56.025,55.625,97.125,56.925,14.875,87.575,32.725,61.875,33.075,123.97,2.976,54.626,11.375,85.425
51.001,3.001,27.001,147,177,33.001,15.001,165,123,21.001,141,111,105,75.001,135,159,57.001,93,99,39.001,171,9.0009,69.001,81.001,153,45.001,129,87.001,117,63.001
93,9.0009,69.001,45.001,159,75.001,33.001,3.001,117,57.001,27.001,51.001,21.001,141,171,147,81.001,123,105,99,15.001,87.001,177,39.001,111,153,63.001,165,129,135
135,141,177,105,81.001,165,111,171,51.001,45.001,75.001,57.001,117,27.001,147,153,99,39.001,69.001,93,123,159,15.001,87.001,33.001,9.0009,21.001,3.001,129,63.001
111,171,87.001,57.001,69.001,39.001,99,81.001,135,45.001,147,51.001,117,141,33.001,15.001,9.0009,93,159,3.001,63.001,165,177,153,105,21.001,75.001,123,129,27.001
9.0009,45.001,81.001,99,165,159,117,3.001,63.001,135,57.001,141,27.001,177,33.001,51.001,171,111,39.001,21.001,153,147,75.001,129,93,105,87.001,69.001,15.001,123
69.001,165,159,81.001,141,93,45.001,135,87.001,57.001,129,153,9.0009,99,105,15.001,51.001,21.001,177,123,171,111,75.001,117,3.001,39.001,63.001,147,33.001,27.001
99,117,3.001,141,123,81.001,93,33.001,177,105,51.001,87.001,75.001,57.001,15.001,129,9.0009,147,39.001,69.001,135,165,27.001,111,45.001,159,171,63.001,21.001,153
171,81.001,27.001,45.001,75.001,69.001,165,51.001,63.001,15.001,123,135,99,153,177,87.001,141,105,111,21.001,129,33.001,117,159,9.0009,57.001,93,39.001,147,3.001
39.001,33.001,21.001,135,69.001,123,159,105,81.001,117,141,45.001,63.001,57.001,165,51.001,177,153,171,9.0009,15.001,75.001,99,147,93,27.001,129,3.001,111,87.001
123,75.001,9.0009,93,129,27.001,15.001,99,135,171,51.001,39.001,21.001,81.001,63.001,45.001,69.001,177,105,165,147,141,159,117,153,33.001,111,57.001,3.001,87.001
117,105,63.001,141,111,129,159,135,57.001,51.001,177,69.001,39.001,99,45.001,21.001,123,147,3.001,27.001,81.001,153,87.001,165,171,75.001,9.0009,33.001,15.001,93
171,9.0009,63.001,99,33.001,177,111,93,3.001,141,129,21.001,75.001,153,57.001,15.001,69.001,27.001,165,123,45.001,117,105,87.001,51.001,81.001,39.001,147,135,159
123,111,81.001,69.001,63.001,135,105,147,159,45.001,39.001,51.001,141,15.001,153,165,75.001,93,33.001,57.001,177,9.0009,87.001,117,129,3.001,171,99,27.001,21.001
9.0009,117,159,87.001,135,165,45.001,105,123,141,129,147,39.001,177,27.001,33.001,81.001,75.001,111,69.001,21.001,93,51.001,99,63.001,171,3.001,57.001,15.001,153
0.59167,0.94167,0.90833,0.50833,0.60833,0.95833,0.875,0.80833,0.825,0.99167,0.525,0.85833,0.775,0.925,0.75833,0.79167,0.975,0.70833,0.74167,0.89167,0.675,0.64167,0.54167,0.69167,0.65833,0.725,0.84167,0.55833,0.575,0.625
0.875,0.625,0.55833,0.975,0.775,0.64167,0.925,0.59167,0.54167,0.725,0.69167,0.94167,0.70833,0.50833,0.79167,0.99167,0.825,0.90833,0.675,0.575,0.84167,0.525,0.95833,0.80833,0.60833,0.89167,0.65833,0.75833,0.85833,0.74167
0.55833,0.89167,0.975,0.65833,0.59167,0.525,0.60833,0.64167,0.775,0.925,0.79167,0.95833,0.575,0.94167,0.725,0.675,0.80833,0.84167,0.99167,0.70833,0.50833,0.74167,0.625,0.85833,0.54167,0.825,0.90833,0.69167,0.75833,0.875
0.525,0.79167,0.65833,0.74167,0.675,0.85833,0.975,0.50833,0.75833,0.64167,0.725,0.99167,0.60833,0.575,0.825,0.80833,0.775,0.625,0.59167,0.95833,0.70833,0.84167,0.69167,0.875,0.89167,0.90833,0.94167,0.55833,0.925,0.54167
0.55833,0.925,0.975,0.65833,0.525,0.89167,0.84167,0.70833,0.69167,0.54167,0.64167,0.775,0.575,0.675,0.59167,0.875,0.50833,0.95833,0.825,0.725,0.99167,0.60833,0.85833,0.625,0.75833,0.80833,0.74167,0.90833,0.94167,0.79167
0.85833,0.60833,0.875,0.575,0.70833,0.525,0.69167,0.84167,0.95833,0.80833,0.79167,0.725,0.74167,0.925,0.975,0.59167,0.50833,0.625,0.775,0.825,0.55833,0.99167,0.90833,0.94167,0.675,0.65833,0.89167,0.54167,0.75833,0.64167
0.925,0.99167,0.79167,0.89167,0.70833,0.525,0.74167,0.975,0.575,0.64167,0.55833,0.775,0.90833,0.50833,0.95833,0.825,0.675,0.60833,0.65833,0.85833,0.625,0.59167,0.875,0.84167,0.75833,0.80833,0.94167,0.54167,0.725,0.69167
0.75833,0.975,0.85833,0.64167,0.80833,0.55833,0.65833,0.825,0.95833,0.875,0.575,0.99167,0.89167,0.725,0.775,0.70833,0.69167,0.90833,0.84167,0.60833,0.50833,0.675,0.54167,0.525,0.79167,0.74167,0.94167,0.925,0.59167,0.625
0.74167,0.79167,0.975,0.60833,0.50833,0.89167,0.70833,0.84167,0.99167,0.54167,0.525,0.725,0.59167,0.55833,0.95833,0.75833,0.85833,0.675,0.94167,0.90833,0.925,0.80833,0.875,0.775,0.69167,0.64167,0.575,0.65833,0.625,0.825
0.575,0.69167,0.59167,0.60833,0.975,0.90833,0.84167,0.79167,0.925,0.64167,0.99167,0.94167,0.65833,0.95833,0.625,0.775,0.525,0.875,0.85833,0.89167,0.725,0.80833,0.55833,0.675,0.54167,0.74167,0.825,0.75833,0.50833,0.70833
0.84167,0.75833,0.65833,0.675,0.55833,0.525,0.775,0.95833,0.875,0.60833,0.89167,0.85833,0.69167,0.50833,0.80833,0.725,0.975,0.90833,0.54167,0.64167,0.925,0.59167,0.79167,0.70833,0.74167,0.575,0.625,0.99167,0.825,0.94167
0.925,0.94167,0.60833,0.89167,0.50833,0.775,0.54167,0.99167,0.55833,0.70833,0.875,0.64167,0.84167,0.675,0.85833,0.825,0.69167,0.65833,0.79167,0.74167,0.525,0.80833,0.75833,0.59167,0.975,0.625,0.95833,0.575,0.725,0.90833
0.59167,0.50833,0.675,0.85833,0.99167,0.54167,0.925,0.975,0.75833,0.65833,0.70833,0.90833,0.725,0.80833,0.60833,0.94167,0.84167,0.525,0.875,0.74167,0.89167,0.69167,0.55833,0.625,0.575,0.825,0.79167,0.64167,0.775,0.95833
0.90833,0.94167,0.59167,0.675,0.65833,0.975,0.55833,0.925,0.85833,0.80833,0.54167,0.84167,0.625,0.74167,0.875,0.60833,0.75833,0.89167,0.575,0.825,0.525,0.64167,0.79167,0.99167,0.95833,0.50833,0.70833,0.69167,0.775,0.725
0.23479,0.044236,0.067986,0.46299,0.25785,0.037847,0.12187,0.16451,0.12396,0.0060417,0.32854,0.095625,0.20812,0.044375,0.19938,0.16146,0.013542,0.15312,0.22604,0.096597,0.18146,0.28965,0.45451,0.15674,0.21924,0.21771,0.096319,0.27604,0.35771,0.35938
0.067708,0.29688,0.3791,0.023958,0.11437,0.35535,0.046875,0.39812,0.38576,0.18104,0.22868,0.042292,0.26979,0.25812,0.18576,0.0047917,0.11813,0.071042,0.19771,0.23729,0.13062,0.44729,0.028819,0.14535,0.27743,0.094792,0.20215,0.19535,0.12868,0.16576
0.29812,0.096597,0.024375,0.24201,0.22118,0.26521,0.3166,0.20604,0.17062,0.058125,0.13368,0.021181,0.22313,0.043264,0.19938,0.20312,0.16451,0.10951,0.0078472,0.28924,0.47118,0.17007,0.30938,0.12396,0.27882,0.15896,0.077153,0.28521,0.19132,0.073958
0.42354,0.1441,0.19646,0.20021,0.17062,0.10743,0.015625,0.26632,0.21951,0.28368,0.22688,0.0067361,0.23826,0.30104,0.17354,0.16451,0.16687,0.25312,0.2416,0.030208,0.24549,0.1016,0.29035,0.11563,0.094792,0.087847,0.038403,0.2466,0.073125,0.23299
0.23187,0.071875,0.013542,0.21354,0.35229,0.10201,0.1359,0.2309,0.26979,0.34757,0.27771,0.15937,0.21604,0.19229,0.33688,0.11354,0.39743,0.030208,0.15604,0.15354,0.0077083,0.26437,0.097986,0.31562,0.13896,0.18687,0.15715,0.090903,0.037431,0.13715
0.13104,0.29701,0.092708,0.38604,0.17743,0.44729,0.19271,0.13326,0.041319,0.18687,0.17882,0.18563,0.23035,0.038125,0.019792,0.26882,0.25812,0.32813,0.12562,0.16771,0.2834,0.0057639,0.066458,0.034514,0.25187,0.24201,0.058681,0.26354,0.19938,0.28965
0.065625,0.0057639,0.19271,0.078542,0.15312,0.29688,0.13132,0.017708,0.38604,0.31951,0.3791,0.14437,0.054236,0.32368,0.023958,0.13854,0.17604,0.29701,0.20785,0.13812,0.31562,0.30285,0.11979,0.1491,0.19938,0.10701,0.057847,0.37049,0.21313,0.20813
0.1591,0.015208,0.10979,0.22396,0.1709,0.23924,0.24771,0.14146,0.041319,0.11979,0.22313,0.0063194,0.062292,0.24063,0.13312,0.25035,0.28521,0.046597,0.10687,0.27743,0.38924,0.22479,0.44688,0.44729,0.17187,0.23465,0.049097,0.055625,0.22799,0.24063
0.18299,0.12326,0.024375,0.1991,0.27451,0.10021,0.22604,0.13326,0.0074306,0.37813,0.27313,0.24063,0.39132,0.32757,0.022569,0.1591,0.11215,0.21937,0.047153,0.048125,0.068125,0.12299,0.076042,0.16312,0.26465,0.24785,0.40021,0.21354,0.28438,0.17354
0.32938,0.29035,0.28924,0.33618,0.020625,0.051181,0.1016,0.17535,0.043125,0.18215,0.004375,0.036458,0.33313,0.031597,0.34063,0.14812,0.28104,0.090625,0.13104,0.096597,0.18563,0.14215,0.34965,0.32229,0.40104,0.17868,0.14146,0.14701,0.26632,0.27951
0.10424,0.16313,0.2591,0.31146,0.35701,0.36812,0.20812,0.023958,0.063542,0.35576,0.074931,0.11687,0.17215,0.4384,0.16451,0.21771,0.014792,0.089375,0.24063,0.22993,0.074375,0.29604,0.13021,0.21632,0.18299,0.35771,0.35313,0.0050694,0.15313,0.031597
0.058125,0.037431,0.27743,0.074931,0.37285,0.12562,0.37049,0.0082639,0.25396,0.19687,0.10729,0.34938,0.098958,0.25729,0.11687,0.12979,0.18757,0.24771,0.12326,0.23465,0.45521,0.10062,0.22757,0.22118,0.021875,0.34687,0.035069,0.27979,0.13979,0.081736
0.22799,0.24993,0.23021,0.088542,0.0060417,0.41632,0.073125,0.022292,0.15507,0.33882,0.16771,0.069514,0.16729,0.13257,0.29049,0.045208,0.1491,0.41562,0.067708,0.17437,0.092986,0.20299,0.40854,0.31562,0.34354,0.13854,0.19965,0.29563,0.13312,0.021875
0.057292,0.046181,0.2416,0.28979,0.17938,0.013542,0.2466,0.074375,0.097986,0.12299,0.37813,0.080486,0.36562,0.21743,0.10729,0.27743,0.2316,0.080347,0.32938,0.14146,0.41562,0.33743,0.13715,0.0047917,0.037847,0.35646,0.19687,0.23382,0.13687,0.25438
0.17354,0.014097,0.023681,0.028681,0.13382,0.0038194,0.003125,0.027153,0.051042,0.0022917,0.14646,0.046042,0.016875,0.030625,0.042292,0.046875,0.011458,0.13854,0.032292,0.011736,0.14354,0.068681,0.0038194,0.1516,0.12243,0.057292,0.062014,0.16563,0.067292,0.015625
0.057292,0.078125,0.062569,0.0010417,0.11062,0.0029861,0.028125,0.010208,0.072569,0.093958,0.079653,0.016042,0.021875,0.23354,0.022569,0.0035417,0.056875,0.020625,0.12729,0.18771,0.027708,0.027708,0.012847,0.046319,0.11424,0.013542,0.13951,0.046319,0.012986,0.092569
