0.843,0.2942,0.1766,0.3334,0.9802,0.6274,0.7646,0.7842,0.7058,0.0786,0.5294,0.4902,0.647,0.6862,0.4314,0.9018,0.2158,0.0198,0.2746,0.6078,0.451,0.1962,0.6666,0.3726,0.4118,0.549,0.5882,0.0394,0.1374,0.157,0.8234,0.255,0.5686,0.3138,0.745,0.7254,0.9214,0.941,0.9606,0.8822,0.0982,0.3922,0.1178,0.8038,0.5098,0.4706,0.8626,0.059,0.2354,0.353
0.7646,0.3726,0.2158,0.4314,0.2942,0.4706,0.3922,0.9214,0.941,0.451,0.3334,0.255,0.5294,0.8626,0.0786,0.5686,0.2354,0.2746,0.745,0.843,0.7058,0.1178,0.9606,0.5882,0.4902,0.353,0.0982,0.1766,0.3138,0.8234,0.0198,0.157,0.6862,0.0394,0.8038,0.647,0.7842,0.549,0.9802,0.1374,0.4118,0.6078,0.6666,0.9018,0.8822,0.059,0.6274,0.5098,0.1962,0.7254
0.4706,0.7058,0.7842,0.7254,0.1178,0.9018,0.3138,0.2942,0.6666,0.1766,0.255,0.6078,0.5098,0.2746,0.9606,0.5686,0.745,0.8234,0.6274,0.4902,0.1962,0.6862,0.8038,0.3922,0.843,0.0394,0.4314,0.8626,0.451,0.4118,0.2354,0.0786,0.647,0.1374,0.0982,0.353,0.5294,0.9214,0.549,0.059,0.3334,0.0198,0.3726,0.8822,0.9802,0.157,0.2158,0.941,0.7646,0.5882
51.075,35.605,58.215,59.405,5.855,3.475,39.175,34.415,26.085,28.465,7.045,47.505,22.515,57.025,49.885,30.845,8.235,16.565,2.285,10.615,54.645,9.425,52.265,53.455,55.835,1.095,46.315,14.185,4.665,11.805,27.275,42.745,45.125,21.325,36.795,18.945,32.035,24.895,15.375,23.705,33.225,48.695,37.985,12.995,29.655,43.935,41.555,17.755,20.135,40.365
21.325,23.705,47.505,59.405,32.035,14.185,9.425,36.795,15.375,34.415,48.695,40.365,53.455,16.565,51.075,7.045,27.275,30.845,58.215,33.225,26.085,11.805,18.945,42.745,41.555,1.095,49.885,54.645,35.605,4.665,28.465,37.985,3.475,17.755,22.515,12.995,24.895,55.835,8.235,20.135,46.315,52.265,43.935,2.285,10.615,57.025,29.655,5.855,45.125,39.175
5.855,48.695,43.935,18.945,54.645,9.425,23.705,27.275,36.795,3.475,2.285,7.045,33.225,35.605,46.315,58.215,12.995,24.895,55.835,20.135,16.565,14.185,53.455,42.745,1.095,39.175,51.075,40.365,17.755,59.405,30.845,34.415,8.235,26.085,49.885,37.985,10.615,29.655,57.025,4.665,22.515,45.125,11.805,41.555,21.325,52.265,32.035,47.505,15.375,28.465
46.315,9.425,10.615,7.045,59.405,15.375,26.085,39.175,21.325,48.695,37.985,45.125,11.805,29.655,8.235,41.555,20.135,5.855,18.945,54.645,51.075,24.895,42.745,23.705,33.225,16.565,32.035,2.285,4.665,22.515,12.995,49.885,40.365,3.475,28.465,17.755,52.265,57.025,55.835,14.185,35.605,1.095,53.455,30.845,43.935,58.215,27.275,47.505,36.795,34.415
18.945,12.995,43.935,3.475,2.285,32.035,23.705,26.085,20.135,30.845,7.045,55.835,4.665,40.365,39.175,9.425,17.755,28.465,35.605,48.695,51.075,54.645,11.805,14.185,10.615,36.795,16.565,22.515,24.895,42.745,45.125,59.405,34.415,49.885,15.375,29.655,41.555,57.025,5.855,8.235,53.455,46.315,52.265,47.505,58.215,27.275,33.225,21.325,37.985,1.095
53.455,24.895,11.805,21.325,58.215,42.745,20.135,22.515,29.655,54.645,23.705,26.085,48.695,45.125,1.095,8.235,15.375,17.755,9.425,32.035,30.845,37.985,57.025,4.665,7.045,49.885,33.225,27.275,10.615,43.935,16.565,35.605,2.285,59.405,55.835,36.795,41.555,51.075,52.265,3.475,5.855,12.995,39.175,40.365,18.945,14.185,47.505,28.465,34.415,46.315
58.215,11.805,32.035,33.225,29.655,34.415,59.405,5.855,1.095,55.835,53.455,42.745,3.475,28.465,23.705,57.025,49.885,2.285,30.845,48.695,10.615,17.755,9.425,40.365,22.515,8.235,15.375,47.505,45.125,12.995,27.275,18.945,36.795,39.175,4.665,26.085,16.565,51.075,24.895,21.325,7.045,37.985,35.605,20.135,41.555,52.265,54.645,46.315,14.185,43.935
24.895,11.805,22.515,4.665,53.455,58.215,46.315,17.755,41.555,8.235,57.025,39.175,9.425,7.045,3.475,33.225,49.885,47.505,59.405,36.795,20.135,1.095,16.565,42.745,23.705,14.185,32.035,35.605,48.695,26.085,54.645,51.075,29.655,30.845,43.935,45.125,15.375,27.275,37.985,55.835,12.995,52.265,18.945,34.415,10.615,28.465,5.855,21.325,40.365,2.285
0.6862,0.9214,0.3726,0.8822,0.8038,0.353,0.5686,0.7254,0.2354,0.3922,0.0394,0.6078,0.0198,0.6274,0.2158,0.451,0.4314,0.7646,0.7058,0.7842,0.3334,0.255,0.5098,0.843,0.941,0.647,0.4706,0.4902,0.1766,0.157,0.5294,0.5882,0.6666,0.0786,0.059,0.549,0.2942,0.3138,0.0982,0.2746,0.1178,0.9802,0.745,0.4118,0.1374,0.8234,0.9606,0.8626,0.9018,0.1962
0.3334,0.8234,0.4118,0.9802,0.3138,0.3922,0.7254,0.549,0.5882,0.1178,0.1374,0.2158,0.9214,0.6862,0.6274,0.059,0.451,0.353,0.2746,0.7646,0.8822,0.0982,0.5686,0.1766,0.9606,0.4902,0.5294,0.7058,0.8038,0.8626,0.647,0.0198,0.255,0.0786,0.4706,0.9018,0.6078,0.6666,0.157,0.745,0.2942,0.843,0.7842,0.4314,0.941,0.5098,0.2354,0.1962,0.0394,0.3726
0.8038,0.3138,0.6274,0.1766,0.3334,0.3922,0.6078,0.5294,0.4706,0.059,0.745,0.0198,0.6666,0.9606,0.4118,0.5686,0.7058,0.7646,0.5882,0.6862,0.7842,0.4314,0.0394,0.1374,0.5098,0.8626,0.4902,0.9802,0.1178,0.9018,0.8822,0.941,0.0982,0.3726,0.2746,0.8234,0.157,0.9214,0.1962,0.843,0.2158,0.647,0.2354,0.0786,0.451,0.353,0.549,0.2942,0.7254,0.255
0.0198,0.0394,0.941,0.0786,0.4314,0.1962,0.1374,0.6862,0.6274,0.7646,0.4118,0.7842,0.5098,0.3922,0.2942,0.5294,0.353,0.4902,0.8822,0.647,0.0982,0.9214,0.255,0.4706,0.5686,0.8234,0.451,0.059,0.8626,0.9606,0.843,0.3334,0.3726,0.5882,0.6666,0.745,0.9018,0.2354,0.8038,0.7254,0.9802,0.1178,0.7058,0.6078,0.1766,0.2746,0.3138,0.549,0.2158,0.157
0.9606,0.3922,0.059,0.1766,0.5686,0.4118,0.9214,0.255,0.2158,0.0198,0.4902,0.745,0.7646,0.5098,0.0786,0.7058,0.6862,0.1374,0.1962,0.7254,0.3726,0.2942,0.4314,0.8822,0.3334,0.7842,0.6078,0.8038,0.8234,0.9802,0.1178,0.9018,0.8626,0.3138,0.2354,0.5294,0.157,0.941,0.353,0.0982,0.4706,0.5882,0.0394,0.6274,0.647,0.2746,0.451,0.549,0.6666,0.843
0.9214,0.4314,0.1962,0.1178,0.5686,0.8234,0.8822,0.1374,0.4902,0.7842,0.7646,0.745,0.8626,0.3726,0.8038,0.5882,0.157,0.353,0.6666,0.0198,0.2158,0.549,0.0394,0.3138,0.451,0.2354,0.9018,0.647,0.0786,0.9802,0.941,0.7254,0.5294,0.9606,0.059,0.843,0.7058,0.6274,0.6862,0.5098,0.0982,0.4706,0.2942,0.6078,0.2746,0.255,0.1766,0.3334,0.3922,0.4118
0.3138,0.8234,0.0394,0.451,0.843,0.8822,0.1766,0.5686,0.4314,0.9802,0.7058,0.941,0.2942,0.059,0.2746,0.7254,0.9606,0.255,0.8038,0.9214,0.2158,0.6078,0.7842,0.3334,0.1962,0.6862,0.5882,0.4902,0.4706,0.0982,0.0198,0.8626,0.157,0.7646,0.5098,0.353,0.1374,0.647,0.9018,0.3726,0.2354,0.549,0.5294,0.3922,0.0786,0.4118,0.6274,0.1178,0.6666,0.745
0.8038,0.5098,0.7646,0.6862,0.6078,0.941,0.1962,0.9018,0.9214,0.6666,0.3334,0.6274,0.1766,0.9606,0.2158,0.5294,0.059,0.745,0.2746,0.3138,0.157,0.4706,0.7842,0.8822,0.4314,0.2354,0.647,0.5882,0.7254,0.3922,0.0394,0.9802,0.4902,0.8626,0.843,0.8234,0.3726,0.353,0.549,0.5686,0.255,0.1178,0.0198,0.1374,0.2942,0.0786,0.7058,0.451,0.4118,0.0982
0.7842,0.9018,0.745,0.059,0.1178,0.7058,0.3726,0.843,0.5686,0.2354,0.7254,0.4902,0.157,0.8038,0.1766,0.549,0.2158,0.8822,0.5882,0.0982,0.1962,0.647,0.8234,0.5098,0.8626,0.941,0.2746,0.4706,0.3922,0.9606,0.9214,0.6274,0.3334,0.3138,0.6666,0.6862,0.353,0.2942,0.4118,0.5294,0.6078,0.7646,0.451,0.1374,0.9802,0.255,0.4314,0.0198,0.0786,0.0394
0.843,0.1766,0.353,0.3138,0.1178,0.9606,0.2354,0.451,0.0786,0.7254,0.1374,0.4902,0.8822,0.0982,0.8234,0.3922,0.6862,0.647,0.0394,0.6274,0.4314,0.059,0.7058,0.8038,0.157,0.9214,0.3726,0.2942,0.7646,0.941,0.8626,0.5294,0.4118,0.9802,0.2746,0.3334,0.4706,0.5098,0.549,0.2158,0.5686,0.9018,0.1962,0.0198,0.255,0.6078,0.5882,0.7842,0.6666,0.745
0.7646,0.4118,0.1962,0.0786,0.5098,0.5294,0.843,0.6666,0.7254,0.1178,0.255,0.0982,0.7842,0.5686,0.8038,0.2158,0.059,0.6078,0.0394,0.8234,0.745,0.0198,0.157,0.647,0.3726,0.4314,0.2942,0.6274,0.3922,0.2354,0.8626,0.2746,0.9802,0.353,0.4902,0.451,0.5882,0.9018,0.3334,0.9606,0.3138,0.1374,0.549,0.6862,0.4706,0.7058,0.9214,0.8822,0.1766,0.941
0.255,0.3138,0.647,0.1766,0.2942,0.353,0.4118,0.157,0.2158,0.3726,0.4706,0.2746,0.0982,0.8626,0.1962,0.7646,0.941,0.4902,0.0786,0.9018,0.745,0.3334,0.6274,0.1178,0.843,0.7254,0.2354,0.7842,0.0394,0.0198,0.7058,0.9214,0.6666,0.8038,0.5098,0.3922,0.6862,0.059,0.451,0.8822,0.5686,0.6078,0.5294,0.9802,0.5882,0.9606,0.1374,0.4314,0.549,0.8234
0.157,0.255,0.1766,0.4902,0.1374,0.6862,0.9214,0.7254,0.6666,0.4118,0.647,0.353,0.5686,0.8038,0.745,0.9606,0.2942,0.0198,0.3922,0.8822,0.9802,0.8234,0.2158,0.059,0.5882,0.7646,0.0786,0.7842,0.3334,0.0982,0.6078,0.1962,0.3138,0.2746,0.4706,0.8626,0.4314,0.5294,0.1178,0.549,0.7058,0.843,0.6274,0.2354,0.941,0.3726,0.9018,0.5098,0.0394,0.451
0.9214,0.2158,0.647,0.745,0.3334,0.0394,0.5098,0.941,0.8626,0.3726,0.8038,0.6274,0.7842,0.6666,0.549,0.5686,0.8822,0.4902,0.3138,0.7646,0.4118,0.3922,0.6078,0.0198,0.7058,0.5294,0.8234,0.353,0.157,0.5882,0.255,0.1178,0.4314,0.9018,0.1766,0.1962,0.0982,0.843,0.9802,0.451,0.1374,0.2354,0.9606,0.0786,0.059,0.2746,0.4706,0.6862,0.2942,0.7254
0.5686,0.0394,0.1962,0.6274,0.4902,0.9802,0.9606,0.8626,0.3138,0.8038,0.745,0.6666,0.9214,0.5098,0.941,0.0198,0.6078,0.353,0.8234,0.255,0.059,0.3726,0.1766,0.4706,0.2746,0.549,0.0786,0.1178,0.3922,0.6862,0.843,0.451,0.2942,0.5882,0.2354,0.3334,0.2158,0.8822,0.0982,0.5294,0.7842,0.7254,0.7058,0.7646,0.1374,0.4314,0.647,0.4118,0.9018,0.157
0.3726,0.7254,0.843,0.3138,0.7842,0.1178,0.2942,0.451,0.4118,0.3334,0.0394,0.3922,0.9606,0.7646,0.5882,0.745,0.4314,0.6078,0.9802,0.7058,0.4902,0.6666,0.1374,0.8822,0.1766,0.1962,0.6862,0.549,0.4706,0.0786,0.059,0.9018,0.353,0.0198,0.5098,0.8038,0.8234,0.5686,0.5294,0.2158,0.941,0.157,0.0982,0.2746,0.8626,0.255,0.6274,0.2354,0.9214,0.647
11.805,53.455,5.855,10.615,36.795,14.185,1.095,46.315,17.755,52.265,28.465,20.135,58.215,45.125,15.375,51.075,18.945,57.025,54.645,32.035,30.845,59.405,27.275,55.835,4.665,26.085,41.555,42.745,12.995,23.705,37.985,35.605,40.365,39.175,2.285,16.565,29.655,22.515,3.475,21.325,7.045,9.425,24.895,43.935,49.885,47.505,8.235,48.695,34.415,33.225
53.455,4.665,43.935,26.085,21.325,59.405,55.835,28.465,41.555,1.095,24.895,30.845,18.945,51.075,5.855,32.035,2.285,40.365,34.415,22.515,45.125,12.995,11.805,48.695,57.025,16.565,37.985,46.315,49.885,17.755,7.045,36.795,9.425,47.505,58.215,52.265,14.185,54.645,10.615,3.475,42.745,8.235,15.375,39.175,20.135,27.275,33.225,23.705,29.655,35.605
33.225,51.075,32.035,52.265,35.605,21.325,46.315,7.045,14.185,54.645,41.555,45.125,5.855,29.655,30.845,10.615,40.365,37.985,22.515,18.945,23.705,8.235,26.085,17.755,34.415,3.475,16.565,24.895,42.745,11.805,15.375,36.795,4.665,39.175,58.215,53.455,57.025,20.135,43.935,2.285,49.885,1.095,47.505,27.275,9.425,55.835,48.695,12.995,59.405,28.465
41.555,37.985,58.215,59.405,29.655,27.275,1.095,52.265,16.565,28.465,54.645,35.605,39.175,24.895,21.325,18.945,49.885,15.375,33.225,26.085,20.135,17.755,32.035,36.795,4.665,2.285,53.455,8.235,51.075,47.505,7.045,55.835,30.845,48.695,22.515,11.805,57.025,42.745,14.185,40.365,5.855,3.475,9.425,12.995,43.935,10.615,46.315,45.125,23.705,34.415
40.365,41.555,30.845,3.475,46.315,47.505,52.265,24.895,21.325,17.755,43.935,26.085,2.285,28.465,14.185,20.135,5.855,33.225,23.705,59.405,32.035,55.835,49.885,16.565,11.805,12.995,45.125,57.025,39.175,53.455,54.645,35.605,9.425,22.515,34.415,4.665,18.945,48.695,29.655,10.615,15.375,51.075,36.795,27.275,7.045,58.215,1.095,8.235,42.745,37.985
29.655,41.555,3.475,30.845,26.085,49.885,52.265,57.025,23.705,54.645,9.425,27.275,45.125,14.185,5.855,12.995,10.615,28.465,59.405,37.985,22.515,42.745,40.365,55.835,18.945,4.665,46.315,15.375,43.935,7.045,2.285,51.075,48.695,11.805,20.135,8.235,53.455,1.095,21.325,39.175,33.225,47.505,16.565,35.605,32.035,58.215,24.895,17.755,36.795,34.415
17.755,23.705,27.275,49.885,8.235,14.185,1.095,40.365,45.125,11.805,20.135,21.325,12.995,41.555,30.845,29.655,55.835,2.285,39.175,48.695,37.985,59.405,57.025,46.315,9.425,24.895,10.615,22.515,4.665,53.455,33.225,58.215,54.645,26.085,3.475,42.745,5.855,28.465,36.795,51.075,34.415,7.045,18.945,52.265,43.935,32.035,35.605,47.505,16.565,15.375
22.515,45.125,32.035,7.045,30.845,57.025,39.175,47.505,24.895,4.665,3.475,36.795,28.465,51.075,2.285,41.555,26.085,1.095,58.215,15.375,40.365,49.885,17.755,53.455,55.835,20.135,48.695,27.275,10.615,46.315,54.645,52.265,29.655,16.565,34.415,21.325,5.855,14.185,9.425,18.945,37.985,42.745,43.935,11.805,8.235,12.995,33.225,23.705,35.605,59.405
0.3098,0.5614,0.295,0.4134,0.5762,0.2062,0.8278,0.7242,0.6946,0.2358,0.7686,0.517,0.3246,0.1322,0.4726,0.8426,0.591,0.5022,0.665,0.369,0.6206,0.443,0.221,0.7538,0.2506,0.6502,0.6798,0.4282,0.1618,0.147,0.3986,0.6354,0.7094,0.4874,0.1914,0.4578,0.3838,0.3542,0.3394,0.7982,0.5466,0.2802,0.739,0.1766,0.5318,0.6058,0.7834,0.813,0.2654,0.1174
0.235,0.271,0.649,0.613,0.811,0.181,0.793,0.577,0.487,0.667,0.991,0.433,0.361,0.415,0.901,0.829,0.307,0.703,0.127,0.973,0.199,0.253,0.775,0.397,0.739,0.163,0.595,0.217,0.325,0.631,0.109,0.505,0.379,0.343,0.559,0.541,0.145,0.523,0.847,0.721,0.289,0.955,0.937,0.919,0.451,0.685,0.865,0.469,0.757,0.883
0.667,0.577,0.955,0.901,0.235,0.505,0.343,0.253,0.361,0.415,0.829,0.271,0.181,0.127,0.793,0.325,0.397,0.811,0.595,0.775,0.523,0.487,0.379,0.163,0.703,0.145,0.451,0.865,0.109,0.541,0.757,0.685,0.289,0.991,0.883,0.721,0.217,0.847,0.937,0.919,0.613,0.433,0.199,0.559,0.469,0.631,0.307,0.649,0.973,0.739
0.829,0.847,0.919,0.505,0.253,0.739,0.145,0.235,0.883,0.379,0.901,0.667,0.649,0.433,0.811,0.541,0.397,0.775,0.703,0.973,0.991,0.577,0.109,0.343,0.415,0.325,0.685,0.631,0.865,0.523,0.487,0.613,0.307,0.163,0.289,0.793,0.199,0.955,0.451,0.271,0.559,0.469,0.721,0.181,0.127,0.757,0.217,0.937,0.595,0.361
0.775,0.559,0.685,0.667,0.811,0.145,0.901,0.469,0.217,0.973,0.955,0.919,0.649,0.487,0.595,0.577,0.793,0.415,0.271,0.721,0.127,0.433,0.847,0.343,0.613,0.307,0.991,0.109,0.289,0.541,0.397,0.253,0.451,0.883,0.865,0.703,0.361,0.325,0.163,0.937,0.181,0.757,0.631,0.505,0.523,0.739,0.235,0.379,0.829,0.199
0.577,0.811,0.595,0.667,0.523,0.793,0.469,0.199,0.343,0.937,0.649,0.379,0.973,0.487,0.217,0.703,0.847,0.919,0.451,0.145,0.163,0.505,0.541,0.721,0.415,0.181,0.325,0.739,0.235,0.775,0.397,0.109,0.613,0.559,0.757,0.883,0.685,0.289,0.631,0.829,0.307,0.901,0.127,0.955,0.991,0.433,0.271,0.253,0.361,0.865
0.541,0.631,0.883,0.991,0.973,0.433,0.451,0.181,0.325,0.919,0.613,0.307,0.397,0.361,0.469,0.253,0.415,0.901,0.217,0.379,0.145,0.721,0.703,0.739,0.577,0.955,0.523,0.847,0.127,0.109,0.289,0.505,0.667,0.811,0.199,0.757,0.937,0.487,0.163,0.865,0.271,0.685,0.343,0.559,0.829,0.235,0.793,0.775,0.649,0.595
87.33,26.81,35.71,14.35,73.09,81.99,65.97,9.01,5.45,3.67,12.57,33.93,19.69,55.29,69.53,23.25,78.43,17.91,53.51,80.21,10.79,42.83,60.63,16.13,74.87,51.73,89.11,85.55,71.31,83.77,21.47,64.19,37.49,67.75,49.95,30.37,1.89,41.05,46.39,48.17,44.61,32.15,57.07,62.41,58.85,39.27,7.23,76.65,28.59,25.03
35.71,46.39,51.73,30.37,48.17,7.23,19.69,17.91,49.95,83.77,41.05,85.55,32.15,25.03,14.35,57.07,55.29,58.85,69.53,5.45,89.11,9.01,78.43,26.81,71.31,62.41,28.59,64.19,76.65,44.61,73.09,81.99,80.21,74.87,23.25,3.67,12.57,65.97,33.93,21.47,16.13,42.83,37.49,60.63,1.89,10.79,53.51,87.33,67.75,39.27
83.77,85.55,46.39,39.27,51.73,65.97,7.23,73.09,41.05,17.91,87.33,76.65,16.13,64.19,35.71,10.79,30.37,74.87,25.03,81.99,69.53,78.43,1.89,32.15,48.17,49.95,33.93,80.21,5.45,62.41,37.49,14.35,60.63,89.11,67.75,12.57,23.25,44.61,3.67,71.31,55.29,21.47,57.07,28.59,19.69,58.85,42.83,53.51,26.81,9.01
19.69,14.35,80.21,69.53,21.47,62.41,26.81,51.73,5.45,64.19,44.61,41.05,73.09,3.67,65.97,1.89,55.29,25.03,23.25,71.31,67.75,78.43,57.07,42.83,10.79,7.23,83.77,39.27,33.93,46.39,53.51,37.49,74.87,35.71,16.13,60.63,89.11,12.57,76.65,28.59,48.17,87.33,32.15,58.85,30.37,9.01,81.99,85.55,49.95,17.91
81.99,16.13,51.73,42.83,78.43,1.89,39.27,37.49,7.23,80.21,85.55,17.91,35.71,48.17,23.25,83.77,14.35,58.85,9.01,25.03,73.09,10.79,28.59,64.19,19.69,44.61,60.63,57.07,49.95,32.15,62.41,69.53,53.51,12.57,21.47,26.81,87.33,71.31,55.29,76.65,33.93,74.87,65.97,46.39,3.67,89.11,67.75,30.37,5.45,41.05
51.73,49.95,19.69,62.41,58.85,55.29,64.19,26.81,42.83,87.33,78.43,12.57,89.11,53.51,9.01,35.71,23.25,39.27,21.47,16.13,81.99,65.97,71.31,74.87,80.21,5.45,73.09,67.75,3.67,17.91,76.65,41.05,37.49,7.23,46.39,32.15,28.59,1.89,60.63,85.55,30.37,33.93,69.53,10.79,83.77,48.17,25.03,44.61,57.07,14.35
53.51,62.41,16.13,85.55,23.25,76.65,26.81,42.83,83.77,58.85,3.67,32.15,28.59,25.03,67.75,51.73,21.47,89.11,1.89,64.19,12.57,41.05,33.93,10.79,30.37,80.21,69.53,46.39,44.61,49.95,37.49,19.69,14.35,57.07,39.27,9.01,35.71,60.63,48.17,71.31,73.09,78.43,55.29,5.45,87.33,81.99,17.91,65.97,7.23,74.87
44.61,25.03,10.79,3.67,87.33,9.01,58.85,28.59,39.27,78.43,74.87,67.75,46.39,33.93,81.99,69.53,5.45,1.89,80.21,48.17,60.63,49.95,23.25,64.19,83.77,30.37,26.81,14.35,62.41,37.49,76.65,35.71,16.13,71.31,85.55,42.83,51.73,53.51,57.07,12.57,21.47,65.97,32.15,41.05,17.91,73.09,55.29,19.69,7.23,89.11
